,X,Y,AP1 RTT(mm),AP6 RTT(mm),AP7 RTT(mm),AP1 RSS(dBm),AP6 RSS(dBm),AP7 RSS(dBm),LOS APs
1186,-1.0,2.0,1813.0,2776.0,515.0,-59.0,-67.0,-60.0,1
1187,-1.0,2.0,1691.0,2739.0,283.0,-59.0,-67.0,-60.0,1
1188,-1.0,2.0,1858.0,2620.0,545.0,-59.0,-67.0,-60.0,1
1189,-1.0,2.0,1926.0,2576.0,463.0,-59.0,-67.0,-61.0,1
1190,-1.0,2.0,1490.0,2623.0,540.0,-59.0,-67.0,-61.0,1
1191,-1.0,2.0,1984.0,2451.0,428.0,-59.0,-67.0,-61.0,1
1192,-1.0,2.0,1928.0,2539.0,573.0,-59.0,-67.0,-60.0,1
1193,-1.0,2.0,1806.0,2579.0,165.0,-58.0,-66.0,-61.0,1
1194,-1.0,2.0,1750.0,2695.0,634.0,-59.0,-67.0,-61.0,1
1195,-1.0,2.0,1691.0,2848.0,433.0,-59.0,-67.0,-60.0,1
1196,-1.0,2.0,2038.0,2617.0,701.0,-58.0,-66.0,-61.0,1
1197,-1.0,2.0,1536.0,2586.0,576.0,-59.0,-67.0,-60.0,1
1198,-1.0,2.0,1902.0,2658.0,430.0,-59.0,-67.0,-60.0,1
1199,-1.0,2.0,1633.0,2645.0,667.0,-59.0,-67.0,-60.0,1
1200,-1.0,3.0,2420.0,3039.0,823.0,-56.0,-74.0,-64.0,1
1201,-1.0,3.0,2332.0,2886.0,748.0,-58.0,-76.0,-65.0,1
1202,-1.0,3.0,2303.0,2820.0,739.0,-57.0,-76.0,-65.0,1
1203,-1.0,3.0,2392.0,2814.0,823.0,-56.0,-76.0,-65.0,1
1204,-1.0,3.0,2273.0,2883.0,814.0,-57.0,-76.0,-66.0,1
1205,-1.0,3.0,2268.0,2876.0,742.0,-57.0,-75.0,-66.0,1
1206,-1.0,3.0,2183.0,2745.0,739.0,-58.0,-76.0,-66.0,1
1207,-1.0,3.0,2338.0,2820.0,783.0,-57.0,-76.0,-66.0,1
1208,-1.0,3.0,2186.0,2704.0,789.0,-57.0,-76.0,-65.0,1
1209,-1.0,3.0,2167.0,2626.0,826.0,-57.0,-76.0,-66.0,1
1210,-1.0,3.0,2536.0,2770.0,779.0,-57.0,-76.0,-66.0,1
1211,-1.0,3.0,2301.0,2692.0,745.0,-57.0,-77.0,-65.0,1
1212,-1.0,3.0,2216.0,2701.0,817.0,-57.0,-76.0,-66.0,1
1213,-1.0,3.0,2448.0,2698.0,701.0,-57.0,-76.0,-66.0,1
1214,-1.0,3.0,2244.0,2580.0,742.0,-57.0,-76.0,-65.0,1
1215,-1.0,3.0,2038.0,2667.0,810.0,-57.0,-76.0,-66.0,1
1216,-1.0,3.0,2329.0,2742.0,814.0,-57.0,-76.0,-66.0,1
1217,-1.0,3.0,2301.0,2617.0,898.0,-57.0,-76.0,-65.0,1
1218,-1.0,3.0,2071.0,2742.0,779.0,-57.0,-76.0,-65.0,1
1219,-1.0,3.0,2120.0,2689.0,739.0,-57.0,-77.0,-66.0,1
1220,-1.0,3.0,2094.0,2617.0,739.0,-57.0,-76.0,-65.0,1
1221,-1.0,3.0,2498.0,2655.0,820.0,-57.0,-76.0,-65.0,1
1222,-1.0,3.0,1895.0,2661.0,695.0,-57.0,-76.0,-66.0,1
1223,-1.0,3.0,2511.0,2814.0,789.0,-57.0,-76.0,-65.0,1
1224,-1.0,3.0,2305.0,2767.0,748.0,-57.0,-76.0,-65.0,1
1225,-1.0,3.0,2338.0,2736.0,748.0,-57.0,-76.0,-65.0,1
1226,-1.0,3.0,2257.0,2776.0,792.0,-57.0,-76.0,-65.0,1
1227,-1.0,3.0,1972.0,2773.0,742.0,-57.0,-76.0,-65.0,1
1228,-1.0,3.0,1947.0,2773.0,773.0,-57.0,-76.0,-65.0,1
1229,-1.0,3.0,2303.0,2733.0,779.0,-57.0,-77.0,-65.0,1
1230,-1.0,3.0,2134.0,2730.0,711.0,-57.0,-76.0,-65.0,1
1231,-1.0,3.0,2207.0,2842.0,783.0,-57.0,-76.0,-65.0,1
1232,-1.0,3.0,2298.0,2698.0,711.0,-57.0,-75.0,-65.0,1
1233,-1.0,3.0,2343.0,2704.0,745.0,-57.0,-76.0,-65.0,1
1234,-1.0,3.0,2277.0,2782.0,711.0,-57.0,-75.0,-65.0,1
1235,-1.0,3.0,2390.0,2845.0,739.0,-57.0,-76.0,-65.0,1
1236,-1.0,3.0,2331.0,2736.0,748.0,-57.0,-76.0,-65.0,1
1237,-1.0,3.0,2470.0,2742.0,783.0,-57.0,-76.0,-65.0,1
1238,-1.0,3.0,2038.0,2848.0,751.0,-57.0,-75.0,-65.0,1
1239,-1.0,3.0,2218.0,2814.0,748.0,-57.0,-76.0,-65.0,1
1240,-1.0,3.0,2364.0,2773.0,748.0,-57.0,-76.0,-64.0,1
1241,-1.0,3.0,2132.0,2773.0,739.0,-57.0,-76.0,-65.0,1
1242,-1.0,3.0,2422.0,2851.0,748.0,-58.0,-76.0,-64.0,1
1243,-1.0,3.0,2333.0,2783.0,711.0,-57.0,-75.0,-63.0,1
1244,-1.0,3.0,1984.0,2851.0,664.0,-57.0,-75.0,-64.0,1
1245,-1.0,3.0,2308.0,2745.0,773.0,-57.0,-76.0,-64.0,1
1246,-1.0,3.0,2223.0,2773.0,817.0,-57.0,-76.0,-64.0,1
1247,-1.0,3.0,2155.0,2854.0,861.0,-57.0,-74.0,-63.0,1
1248,-1.0,3.0,2277.0,2761.0,786.0,-57.0,-75.0,-65.0,1
1249,-1.0,3.0,2106.0,2779.0,742.0,-56.0,-75.0,-63.0,1
1250,-1.0,3.0,2354.0,2805.0,901.0,-55.0,-74.0,-64.0,1
1251,-1.0,3.0,2101.0,2808.0,776.0,-57.0,-77.0,-67.0,1
1252,-1.0,3.0,2332.0,2726.0,820.0,-56.0,-76.0,-64.0,1
1253,-1.0,3.0,2242.0,2686.0,776.0,-56.0,-76.0,-64.0,1
1254,-1.0,3.0,2127.0,2692.0,705.0,-57.0,-76.0,-65.0,1
1255,-1.0,3.0,2154.0,2861.0,820.0,-57.0,-77.0,-65.0,1
1256,-1.0,3.0,1961.0,2839.0,739.0,-56.0,-75.0,-64.0,1
1257,-1.0,3.0,2251.0,2698.0,664.0,-56.0,-75.0,-65.0,1
1258,-1.0,3.0,2211.0,2661.0,779.0,-57.0,-75.0,-65.0,1
1259,-1.0,3.0,2383.0,2664.0,786.0,-57.0,-74.0,-65.0,1
1260,-1.0,3.0,2195.0,2611.0,739.0,-57.0,-74.0,-65.0,1
1261,-1.0,3.0,2244.0,2742.0,861.0,-56.0,-74.0,-65.0,1
1262,-1.0,3.0,2308.0,2823.0,779.0,-56.0,-75.0,-65.0,1
1263,-1.0,3.0,1601.0,2848.0,704.0,-56.0,-76.0,-64.0,1
1264,-1.0,3.0,2236.0,2823.0,742.0,-57.0,-76.0,-64.0,1
1265,-1.0,3.0,2501.0,2742.0,742.0,-57.0,-75.0,-64.0,1
1266,-1.0,3.0,2422.0,2886.0,817.0,-57.0,-76.0,-64.0,1
1267,-1.0,3.0,2304.0,2820.0,851.0,-57.0,-76.0,-64.0,1
1268,-1.0,3.0,2458.0,2886.0,867.0,-57.0,-76.0,-64.0,1
1269,-1.0,3.0,2351.0,2854.0,814.0,-57.0,-76.0,-64.0,1
1270,-1.0,3.0,2379.0,2880.0,789.0,-57.0,-76.0,-64.0,1
1271,-1.0,3.0,2464.0,2814.0,739.0,-57.0,-76.0,-64.0,1
1272,-1.0,3.0,2345.0,2886.0,701.0,-57.0,-76.0,-64.0,1
1273,-1.0,3.0,2342.0,2886.0,814.0,-57.0,-76.0,-65.0,1
1274,-1.0,3.0,2304.0,2764.0,814.0,-57.0,-75.0,-64.0,1
1275,-1.0,3.0,2504.0,2883.0,783.0,-57.0,-76.0,-64.0,1
1276,-1.0,3.0,2420.0,2854.0,901.0,-57.0,-76.0,-64.0,1
1277,-1.0,3.0,2386.0,2814.0,783.0,-57.0,-76.0,-64.0,1
1278,-1.0,3.0,2310.0,2923.0,829.0,-56.0,-77.0,-64.0,1
1279,-1.0,3.0,2354.0,2883.0,739.0,-57.0,-77.0,-64.0,1
1280,-1.0,3.0,2326.0,2808.0,864.0,-57.0,-76.0,-64.0,1
1281,-1.0,3.0,2464.0,2845.0,823.0,-57.0,-77.0,-64.0,1
1282,-1.0,3.0,2221.0,2964.0,820.0,-57.0,-77.0,-64.0,1
1283,-1.0,3.0,2216.0,2814.0,739.0,-57.0,-76.0,-64.0,1
1284,-1.0,3.0,2189.0,2773.0,779.0,-57.0,-76.0,-64.0,1
1285,-1.0,3.0,2383.0,2814.0,786.0,-57.0,-76.0,-64.0,1
1286,-1.0,3.0,2429.0,2845.0,704.0,-57.0,-76.0,-64.0,1
1287,-1.0,3.0,2383.0,2961.0,789.0,-57.0,-76.0,-64.0,1
1288,-1.0,3.0,2425.0,2779.0,854.0,-57.0,-76.0,-64.0,1
1289,-1.0,3.0,2443.0,2814.0,701.0,-57.0,-77.0,-64.0,1
1290,-1.0,3.0,2461.0,2814.0,711.0,-57.0,-76.0,-64.0,1
1291,-1.0,3.0,2390.0,2776.0,742.0,-57.0,-76.0,-64.0,1
1292,-1.0,3.0,2167.0,2814.0,783.0,-57.0,-77.0,-64.0,1
1293,-1.0,3.0,2216.0,2920.0,742.0,-57.0,-77.0,-64.0,1
1294,-1.0,3.0,2544.0,2739.0,779.0,-57.0,-76.0,-65.0,1
1295,-1.0,3.0,2295.0,2845.0,826.0,-57.0,-76.0,-64.0,1
1296,-1.0,3.0,2261.0,2839.0,814.0,-57.0,-76.0,-64.0,1
1297,-1.0,3.0,2226.0,2848.0,711.0,-57.0,-76.0,-65.0,1
1298,-1.0,3.0,2275.0,2617.0,779.0,-57.0,-76.0,-65.0,1
1299,-1.0,3.0,2338.0,2898.0,736.0,-57.0,-76.0,-64.0,1
1300,-1.0,3.0,2417.0,2811.0,748.0,-57.0,-76.0,-64.0,1
1301,-1.0,3.0,2455.0,2811.0,739.0,-57.0,-77.0,-65.0,1
1302,-1.0,3.0,2111.0,2701.0,748.0,-57.0,-77.0,-65.0,1
1303,-1.0,3.0,2218.0,2917.0,776.0,-56.0,-76.0,-64.0,1
1304,-1.0,3.0,2155.0,2912.0,739.0,-57.0,-76.0,-64.0,1
1305,-1.0,3.0,2308.0,2776.0,776.0,-57.0,-77.0,-65.0,1
1306,-1.0,3.0,2542.0,2776.0,776.0,-57.0,-77.0,-64.0,1
1307,-1.0,3.0,2338.0,2739.0,779.0,-57.0,-77.0,-64.0,1
1308,-1.0,3.0,2267.0,2801.0,667.0,-57.0,-76.0,-64.0,1
1309,-1.0,3.0,2429.0,2851.0,739.0,-57.0,-76.0,-64.0,1
1310,-1.0,3.0,2495.0,2773.0,776.0,-57.0,-77.0,-65.0,1
1311,-1.0,3.0,2417.0,2883.0,739.0,-57.0,-76.0,-64.0,1
1312,-1.0,3.0,2570.0,2854.0,704.0,-57.0,-76.0,-64.0,1
1313,-1.0,3.0,2426.0,2742.0,783.0,-57.0,-76.0,-64.0,1
1314,-1.0,3.0,2411.0,2886.0,704.0,-57.0,-76.0,-65.0,1
1315,-1.0,3.0,2508.0,2783.0,745.0,-57.0,-76.0,-64.0,1
1316,-1.0,3.0,2134.0,2736.0,745.0,-57.0,-76.0,-64.0,1
1317,-1.0,3.0,2455.0,2801.0,789.0,-57.0,-76.0,-64.0,1
1318,-1.0,3.0,2461.0,2895.0,667.0,-57.0,-76.0,-64.0,1
1319,-1.0,3.0,2308.0,2773.0,783.0,-57.0,-76.0,-65.0,1
1320,0.0,-2.0,168.0,1680.0,4064.0,-48.0,-56.0,-58.0,1 6
1321,0.0,-2.0,461.0,1601.0,3086.0,-48.0,-57.0,-61.0,1 6
1322,0.0,-2.0,-237.0,1433.0,4254.0,-48.0,-58.0,-62.0,1 6
1323,0.0,-2.0,341.0,1436.0,4304.0,-48.0,-58.0,-62.0,1 6
1324,0.0,-2.0,140.0,1442.0,4142.0,-48.0,-58.0,-61.0,1 6
1325,0.0,-2.0,-480.0,1648.0,4223.0,-50.0,-58.0,-59.0,1 6
1326,0.0,-2.0,-68.0,1523.0,4261.0,-48.0,-57.0,-61.0,1 6
1327,0.0,-2.0,-330.0,1523.0,4211.0,-50.0,-58.0,-60.0,1 6
1328,0.0,-2.0,-354.0,1629.0,4214.0,-49.0,-57.0,-60.0,1 6
1329,0.0,-2.0,-216.0,1573.0,4214.0,-49.0,-58.0,-61.0,1 6
1330,0.0,-2.0,-180.0,1595.0,4176.0,-48.0,-58.0,-60.0,1 6
1331,0.0,-2.0,-328.0,1554.0,4298.0,-49.0,-59.0,-60.0,1 6
1332,0.0,-2.0,79.0,1476.0,4223.0,-49.0,-59.0,-60.0,1 6
1333,0.0,-2.0,48.0,1495.0,4251.0,-49.0,-58.0,-59.0,1 6
1334,0.0,-2.0,48.0,1529.0,4223.0,-49.0,-58.0,-59.0,1 6
1335,0.0,-2.0,-101.0,1564.0,4264.0,-49.0,-58.0,-59.0,1 6
1336,0.0,-2.0,-98.0,1526.0,4139.0,-49.0,-59.0,-59.0,1 6
1337,0.0,-2.0,-183.0,1517.0,4254.0,-48.0,-59.0,-60.0,1 6
1338,0.0,-2.0,107.0,1570.0,4226.0,-48.0,-59.0,-60.0,1 6
1339,0.0,-2.0,27.0,1604.0,4298.0,-49.0,-59.0,-60.0,1 6
1340,0.0,-2.0,133.0,1517.0,4342.0,-49.0,-58.0,-60.0,1 6
1341,0.0,-2.0,-190.0,1476.0,4223.0,-49.0,-58.0,-61.0,1 6
1342,0.0,-2.0,-162.0,1479.0,4214.0,-48.0,-59.0,-60.0,1 6
1343,0.0,-2.0,-180.0,1492.0,4423.0,-48.0,-59.0,-60.0,1 6
1344,0.0,-2.0,-368.0,1408.0,4179.0,-49.0,-59.0,-60.0,1 6
1345,0.0,-2.0,-244.0,1479.0,4304.0,-49.0,-59.0,-60.0,1 6
1346,0.0,-2.0,-187.0,1567.0,4342.0,-49.0,-59.0,-60.0,1 6
1347,0.0,-2.0,-103.0,1523.0,4342.0,-49.0,-59.0,-60.0,1 6
1348,0.0,-2.0,-307.0,1523.0,4298.0,-49.0,-59.0,-60.0,1 6
1349,0.0,-2.0,-162.0,1517.0,4254.0,-49.0,-57.0,-61.0,1 6
1350,0.0,-2.0,-330.0,1408.0,4386.0,-49.0,-59.0,-61.0,1 6
1351,0.0,-2.0,-298.0,1470.0,4214.0,-49.0,-59.0,-61.0,1 6
1352,0.0,-2.0,-448.0,1570.0,4301.0,-48.0,-59.0,-61.0,1 6
1353,0.0,-2.0,-480.0,1479.0,4264.0,-49.0,-59.0,-61.0,1 6
1354,0.0,-2.0,-150.0,1598.0,4258.0,-49.0,-59.0,-60.0,1 6
1355,0.0,-2.0,-133.0,1486.0,4301.0,-49.0,-59.0,-60.0,1 6
1356,0.0,-2.0,-216.0,1476.0,4217.0,-49.0,-59.0,-61.0,1 6
1357,0.0,-2.0,-448.0,1611.0,4251.0,-49.0,-59.0,-60.0,1 6
1358,0.0,-2.0,-272.0,1601.0,4301.0,-49.0,-59.0,-61.0,1 6
1359,0.0,-2.0,-370.0,1408.0,4264.0,-49.0,-59.0,-61.0,1 6
1360,0.0,-2.0,-508.0,1554.0,4336.0,-48.0,-57.0,-58.0,1 6
1361,0.0,-2.0,-448.0,1523.0,4292.0,-48.0,-57.0,-61.0,1 6
1362,0.0,-2.0,-417.0,1517.0,4379.0,-49.0,-58.0,-61.0,1 6
1363,0.0,-2.0,-119.0,1554.0,4295.0,-49.0,-59.0,-61.0,1 6
1364,0.0,-2.0,-270.0,1436.0,4339.0,-49.0,-59.0,-61.0,1 6
1365,0.0,-2.0,-105.0,1448.0,4339.0,-49.0,-59.0,-61.0,1 6
1366,0.0,-2.0,-274.0,1473.0,4176.0,-49.0,-59.0,-61.0,1 6
1367,0.0,-2.0,-305.0,1398.0,4298.0,-49.0,-59.0,-60.0,1 6
1368,0.0,-2.0,-300.0,1570.0,4214.0,-49.0,-59.0,-61.0,1 6
1369,0.0,-2.0,-208.0,1570.0,4258.0,-49.0,-59.0,-61.0,1 6
1370,0.0,-2.0,-279.0,1483.0,4264.0,-49.0,-59.0,-61.0,1 6
1371,0.0,-2.0,-448.0,1517.0,4254.0,-49.0,-59.0,-61.0,1 6
1372,0.0,-2.0,-300.0,1511.0,4261.0,-49.0,-59.0,-61.0,1 6
1373,0.0,-2.0,-73.0,1611.0,4304.0,-49.0,-59.0,-60.0,1 6
1374,0.0,-2.0,-340.0,1483.0,4336.0,-49.0,-59.0,-61.0,1 6
1375,0.0,-2.0,-309.0,1517.0,4298.0,-49.0,-59.0,-61.0,1 6
1376,0.0,-2.0,-162.0,1523.0,4217.0,-49.0,-58.0,-60.0,1 6
1377,0.0,-2.0,-422.0,1611.0,4373.0,-49.0,-59.0,-61.0,1 6
1378,0.0,-2.0,-129.0,1570.0,4336.0,-49.0,-59.0,-61.0,1 6
1379,0.0,-2.0,-337.0,1479.0,4301.0,-49.0,-59.0,-61.0,1 6
1380,0.0,-2.0,-272.0,1486.0,4301.0,-49.0,-59.0,-61.0,1 6
1381,0.0,-2.0,-415.0,1517.0,4301.0,-49.0,-59.0,-60.0,1 6
1382,0.0,-2.0,-448.0,1561.0,4339.0,-49.0,-59.0,-61.0,1 6
1383,0.0,-2.0,-623.0,1611.0,4214.0,-49.0,-59.0,-61.0,1 6
1384,0.0,-2.0,-274.0,1548.0,4214.0,-49.0,-59.0,-60.0,1 6
1385,0.0,-2.0,-305.0,1486.0,4373.0,-49.0,-59.0,-60.0,1 6
1386,0.0,-2.0,-363.0,1483.0,4220.0,-49.0,-59.0,-61.0,1 6
1387,0.0,-2.0,-417.0,1361.0,4342.0,-49.0,-59.0,-60.0,1 6
1388,0.0,-2.0,-448.0,1558.0,4423.0,-49.0,-58.0,-61.0,1 6
1389,0.0,-2.0,-272.0,1529.0,4376.0,-49.0,-58.0,-61.0,1 6
1390,0.0,-2.0,-361.0,1486.0,4411.0,-49.0,-59.0,-61.0,1 6
1391,0.0,-2.0,-363.0,1598.0,4254.0,-49.0,-59.0,-60.0,1 6
1392,0.0,-2.0,-504.0,1533.0,4254.0,-49.0,-59.0,-61.0,1 6
1393,0.0,-2.0,-417.0,1486.0,4295.0,-49.0,-59.0,-61.0,1 6
1394,0.0,-2.0,-502.0,1604.0,4254.0,-49.0,-59.0,-60.0,1 6
1395,0.0,-2.0,-715.0,1523.0,4301.0,-49.0,-59.0,-61.0,1 6
1396,0.0,-2.0,-274.0,1442.0,4254.0,-49.0,-59.0,-60.0,1 6
1397,0.0,-2.0,-307.0,1520.0,4336.0,-49.0,-59.0,-60.0,1 6
1398,0.0,-2.0,-272.0,1551.0,4251.0,-49.0,-59.0,-60.0,1 6
1399,0.0,-2.0,-565.0,1520.0,4295.0,-49.0,-59.0,-61.0,1 6
1400,0.0,-2.0,-237.0,1473.0,4176.0,-49.0,-58.0,-60.0,1 6
1401,0.0,-2.0,-180.0,1601.0,4376.0,-49.0,-59.0,-60.0,1 6
1402,0.0,-2.0,-354.0,1408.0,4295.0,-49.0,-58.0,-60.0,1 6
1403,0.0,-2.0,-450.0,1514.0,4339.0,-49.0,-59.0,-61.0,1 6
1404,0.0,-2.0,-448.0,1520.0,4304.0,-49.0,-59.0,-61.0,1 6
1405,0.0,-2.0,-335.0,1530.0,4258.0,-49.0,-59.0,-61.0,1 6
1406,0.0,-2.0,-539.0,1554.0,4342.0,-49.0,-58.0,-60.0,1 6
1407,0.0,-2.0,-131.0,1439.0,4298.0,-49.0,-58.0,-60.0,1 6
1408,0.0,-2.0,-537.0,1611.0,4373.0,-49.0,-59.0,-61.0,1 6
1409,0.0,-2.0,-600.0,1442.0,4301.0,-49.0,-59.0,-60.0,1 6
1410,0.0,-2.0,-98.0,1551.0,4254.0,-49.0,-59.0,-60.0,1 6
1411,0.0,-2.0,-307.0,1648.0,4461.0,-49.0,-59.0,-60.0,1 6
1412,0.0,-2.0,-619.0,1445.0,4301.0,-49.0,-59.0,-60.0,1 6
1413,0.0,-2.0,-211.0,1523.0,4461.0,-49.0,-59.0,-60.0,1 6
1414,0.0,-2.0,-452.0,1564.0,4339.0,-49.0,-59.0,-60.0,1 6
1415,0.0,-2.0,-300.0,1358.0,4214.0,-49.0,-58.0,-60.0,1 6
1416,0.0,-2.0,-37.0,1642.0,4301.0,-49.0,-59.0,-60.0,1 6
1417,0.0,-2.0,-504.0,1483.0,4258.0,-49.0,-59.0,-61.0,1 6
1418,0.0,-2.0,-330.0,1517.0,4295.0,-49.0,-59.0,-61.0,1 6
1419,0.0,-2.0,25.0,1483.0,4301.0,-49.0,-58.0,-60.0,1 6
1420,0.0,-2.0,-246.0,1445.0,4333.0,-49.0,-59.0,-60.0,1 6
1421,0.0,-2.0,-478.0,1523.0,4298.0,-49.0,-58.0,-61.0,1 6
1422,0.0,-2.0,-305.0,1520.0,4254.0,-49.0,-59.0,-60.0,1 6
1423,0.0,-2.0,-120.0,1520.0,4373.0,-49.0,-59.0,-61.0,1 6
1424,0.0,-2.0,-647.0,1648.0,4376.0,-49.0,-59.0,-60.0,1 6
1425,0.0,-2.0,-478.0,1648.0,4214.0,-49.0,-58.0,-61.0,1 6
1426,0.0,-2.0,-384.0,1486.0,4414.0,-49.0,-59.0,-61.0,1 6
1427,0.0,-2.0,-211.0,1445.0,4304.0,-49.0,-57.0,-61.0,1 6
1428,0.0,-2.0,-337.0,1642.0,4304.0,-49.0,-59.0,-61.0,1 6
1429,0.0,-2.0,-98.0,1483.0,4336.0,-49.0,-59.0,-61.0,1 6
1430,0.0,-2.0,-326.0,1517.0,4376.0,-49.0,-59.0,-61.0,1 6
1431,0.0,-2.0,-506.0,1567.0,4264.0,-49.0,-59.0,-60.0,1 6
1432,0.0,-2.0,-272.0,1479.0,4336.0,-49.0,-59.0,-60.0,1 6
1433,0.0,-2.0,-333.0,1520.0,4298.0,-49.0,-59.0,-60.0,1 6
1434,0.0,-2.0,-420.0,1523.0,4254.0,-49.0,-59.0,-60.0,1 6
1435,0.0,-2.0,-361.0,1536.0,4292.0,-49.0,-59.0,-60.0,1 6
1436,0.0,-2.0,-330.0,1517.0,4258.0,-49.0,-59.0,-60.0,1 6
1437,0.0,-2.0,-598.0,1492.0,4220.0,-49.0,-59.0,-61.0,1 6
1438,0.0,-2.0,-159.0,1558.0,4423.0,-49.0,-59.0,-61.0,1 6
1439,0.0,-2.0,-569.0,1595.0,4339.0,-49.0,-58.0,-60.0,1 6
1440,0.0,0.0,1044.0,2298.0,2304.0,-49.0,-64.0,-64.0,1 6
1441,0.0,0.0,1124.0,2367.0,2342.0,-50.0,-68.0,-66.0,1 6
1442,0.0,0.0,1016.0,2461.0,2229.0,-50.0,-68.0,-65.0,1 6
1443,0.0,0.0,1016.0,2368.0,2070.0,-50.0,-68.0,-65.0,1 6
1444,0.0,0.0,1133.0,2308.0,2179.0,-51.0,-67.0,-65.0,1 6
1445,0.0,0.0,1225.0,2461.0,2226.0,-51.0,-66.0,-65.0,1 6
1446,0.0,0.0,1011.0,2386.0,2261.0,-50.0,-66.0,-65.0,1 6
1447,0.0,0.0,1199.0,2333.0,2261.0,-50.0,-66.0,-65.0,1 6
1448,0.0,0.0,833.0,2386.0,2154.0,-51.0,-66.0,-65.0,1 6
1449,0.0,0.0,838.0,2454.0,2223.0,-51.0,-66.0,-65.0,1 6
1450,0.0,0.0,1255.0,2417.0,2304.0,-51.0,-66.0,-65.0,1 6
1451,0.0,0.0,840.0,2492.0,2111.0,-51.0,-66.0,-65.0,1 6
1452,0.0,0.0,751.0,2508.0,2114.0,-51.0,-66.0,-65.0,1 6
1453,0.0,0.0,1309.0,2511.0,2183.0,-51.0,-66.0,-65.0,1 6
1454,0.0,0.0,695.0,2301.0,2183.0,-51.0,-66.0,-65.0,1 6
1455,0.0,0.0,721.0,2511.0,2226.0,-51.0,-65.0,-66.0,1 6
1456,0.0,0.0,836.0,2542.0,2236.0,-51.0,-66.0,-65.0,1 6
1457,0.0,0.0,690.0,2261.0,2264.0,-51.0,-66.0,-65.0,1 6
1458,0.0,0.0,1131.0,2229.0,2264.0,-51.0,-67.0,-65.0,1 6
1459,0.0,0.0,953.0,2392.0,2301.0,-51.0,-67.0,-65.0,1 6
1460,0.0,0.0,1218.0,2426.0,2267.0,-50.0,-67.0,-65.0,1 6
1461,0.0,0.0,1222.0,2223.0,2304.0,-50.0,-67.0,-66.0,1 6
1462,0.0,0.0,1168.0,2426.0,2301.0,-50.0,-67.0,-65.0,1 6
1463,0.0,0.0,838.0,1595.0,2189.0,-50.0,-67.0,-66.0,1 6
1464,0.0,0.0,1009.0,2467.0,2620.0,-51.0,-66.0,-65.0,1 6
1465,0.0,0.0,1171.0,2423.0,2029.0,-49.0,-64.0,-65.0,1 6
1466,0.0,0.0,1014.0,2464.0,2148.0,-51.0,-65.0,-66.0,1 6
1467,0.0,0.0,1401.0,2461.0,2108.0,-50.0,-66.0,-66.0,1 6
1468,0.0,0.0,936.0,2270.0,2498.0,-50.0,-67.0,-65.0,1 6
1469,0.0,0.0,1243.0,2304.0,2223.0,-50.0,-64.0,-66.0,1 6
1470,0.0,0.0,1323.0,2423.0,2298.0,-51.0,-66.0,-64.0,1 6
1471,0.0,0.0,1103.0,2376.0,2304.0,-52.0,-65.0,-65.0,1 6
1472,0.0,0.0,1311.0,2217.0,2417.0,-52.0,-66.0,-66.0,1 6
1473,0.0,0.0,955.0,2304.0,2136.0,-51.0,-63.0,-66.0,1 6
1474,0.0,0.0,1251.0,2464.0,2342.0,-50.0,-66.0,-64.0,1 6
1475,0.0,0.0,1272.0,2351.0,2264.0,-50.0,-66.0,-64.0,1 6
1476,0.0,0.0,1214.0,1839.0,2070.0,-51.0,-65.0,-65.0,1 6
1477,0.0,0.0,1311.0,2261.0,2467.0,-51.0,-65.0,-66.0,1 6
1478,0.0,0.0,1279.0,2076.0,1954.0,-49.0,-66.0,-65.0,1 6
1479,0.0,0.0,1018.0,2305.0,2233.0,-51.0,-65.0,-64.0,1 6
1480,0.0,0.0,1248.0,2221.0,1995.0,-51.0,-67.0,-66.0,1 6
1481,0.0,0.0,1337.0,2315.0,2029.0,-51.0,-67.0,-65.0,1 6
1482,0.0,0.0,1363.0,2043.0,2139.0,-51.0,-66.0,-65.0,1 6
1483,0.0,0.0,1225.0,1860.0,2145.0,-51.0,-66.0,-65.0,1 6
1484,0.0,0.0,1222.0,2333.0,2076.0,-51.0,-66.0,-65.0,1 6
1485,0.0,0.0,1295.0,2183.0,2070.0,-51.0,-66.0,-65.0,1 6
1486,0.0,0.0,1098.0,2298.0,2339.0,-51.0,-65.0,-65.0,1 6
1487,0.0,0.0,1248.0,2249.0,2389.0,-51.0,-65.0,-65.0,1 6
1488,0.0,0.0,1105.0,2342.0,2698.0,-51.0,-65.0,-65.0,1 6
1489,0.0,0.0,1011.0,1698.0,2664.0,-51.0,-66.0,-65.0,1 6
1490,0.0,0.0,958.0,2061.0,2423.0,-50.0,-67.0,-65.0,1 6
1491,0.0,0.0,1370.0,2264.0,2342.0,-51.0,-67.0,-64.0,1 6
1492,0.0,0.0,1431.0,2461.0,2467.0,-50.0,-66.0,-65.0,1 6
1493,0.0,0.0,1311.0,2386.0,1951.0,-51.0,-66.0,-66.0,1 6
1494,0.0,0.0,899.0,2275.0,2339.0,-51.0,-65.0,-64.0,1 6
1495,0.0,0.0,1042.0,2125.0,2501.0,-50.0,-66.0,-65.0,1 6
1496,0.0,0.0,1448.0,2495.0,2217.0,-49.0,-66.0,-65.0,1 6
1497,0.0,0.0,1376.0,2423.0,2026.0,-50.0,-64.0,-66.0,1 6
1498,0.0,0.0,1112.0,2508.0,2264.0,-49.0,-66.0,-66.0,1 6
